min,gp,dist_miles,usg_pct,ts_pct,age,player_height_inches,player_weight,injured_last_season,injury_report_count_last_season,b2b_games,age_x_minutes,weight_x_minutes,b2b_x_minutes,age_x_weight,target_next_season
20.5,54,1.4,0.19,0.467,38.0,83.0,253.0,0.0,0.0,20,779.0,5186.5,410.0,9614.0,1
20.3,47,1.4,0.179,0.496,39.0,83.0,253.0,0.0,0.0,19,791.7,5135.900000000001,385.7,9867.0,0
29.5,6,1.9,0.29,0.505,35.0,78.0,205.0,0.0,0.0,19,1032.5,6047.5,560.5,7175.0,2
34.5,35,2.2,0.337,0.477,36.0,78.0,212.0,1.0,1.0,16,1242.0,7314.0,552.0,7632.0,3
29.2,74,1.9,0.251,0.535,38.0,83.0,250.0,0.0,0.0,19,1109.6,7300.0,554.8,9500.0,0
28.9,77,1.8,0.221,0.56,39.0,83.0,250.0,0.0,0.0,21,1127.1,7225.0,606.9,9750.0,2
24.4,81,1.6,0.223,0.539,37.0,78.0,220.0,0.0,0.0,16,902.8,5368.0,390.4,8140.0,0
16.5,66,1.1,0.193,0.445,38.0,78.0,220.0,0.0,0.0,20,627.0,3630.0,330.0,8360.0,1
16.8,60,1.1,0.177,0.52,39.0,78.0,220.0,0.0,0.0,18,655.2,3696.0,302.40000000000003,8580.0,1
24.7,73,1.6,0.147,0.542,40.0,78.0,220.0,1.0,1.0,17,988.0,5434.0,419.9,8800.0,1
32.9,80,2.1,0.26,0.603,36.0,84.0,245.0,0.0,0.0,16,1184.3999999999999,8060.5,526.4,8820.0,1
29.6,77,1.9,0.244,0.56,37.0,84.0,245.0,0.0,0.0,17,1095.2,7252.0,503.20000000000005,9065.0,0
31.5,75,2.0,0.249,0.555,38.0,84.0,245.0,1.0,1.0,17,1197.0,7717.5,535.5,9310.0,4
26.4,54,1.6,0.246,0.529,39.0,84.0,245.0,0.0,0.0,15,1029.6,6468.0,396.0,9555.0,1
28.0,75,1.7,0.221,0.595,36.0,79.0,235.0,0.0,0.0,20,1008.0,6580.0,560.0,8460.0,2
26.2,73,1.7,0.195,0.58,37.0,79.0,235.0,0.0,0.0,19,969.4,6157.0,497.8,8695.0,3
18.1,68,1.1,0.177,0.489,38.0,79.0,235.0,1.0,2.0,20,687.8000000000001,4253.5,362.0,8930.0,1
7.0,80,0.4,0.144,0.445,36.0,82.0,250.0,0.0,0.0,17,252.0,1750.0,119.0,9000.0,0
5.6,23,0.4,0.131,0.431,37.0,82.0,250.0,0.0,0.0,20,207.2,1400.0,112.0,9250.0,0
19.4,73,1.3,0.138,0.561,35.0,81.0,254.0,0.0,0.0,21,679.0,4927.599999999999,407.4,8890.0,0
13.5,36,0.9,0.114,0.457,36.0,81.0,254.0,0.0,0.0,21,486.0,3429.0,283.5,9144.0,1
16.9,58,1.1,0.148,0.534,38.0,74.0,200.0,0.0,0.0,20,642.1999999999999,3379.9999999999995,338.0,7600.0,0
15.5,81,1.0,0.152,0.548,39.0,74.0,200.0,0.0,0.0,18,604.5,3100.0,279.0,7800.0,0
31.7,76,2.2,0.155,0.537,36.0,79.0,228.0,0.0,0.0,16,1141.2,7227.599999999999,507.2,8208.0,2
16.3,35,1.1,0.144,0.501,36.0,74.0,180.0,0.0,0.0,20,586.8000000000001,2934.0,326.0,6480.0,1
21.3,77,1.5,0.137,0.579,37.0,74.0,185.0,1.0,1.0,20,788.1,3940.5,426.0,6845.0,0
17.5,72,1.3,0.146,0.54,38.0,74.0,185.0,1.0,1.0,20,665.0,3237.5,350.0,7030.0,0
18.4,74,1.3,0.096,0.6,39.0,74.0,185.0,0.0,0.0,18,717.5999999999999,3403.9999999999995,331.2,7215.0,1
13.4,29,0.9,0.187,0.469,34.0,79.0,260.0,0.0,0.0,18,455.6,3484.0,241.20000000000002,8840.0,0
16.9,35,1.1,0.162,0.435,36.0,79.0,260.0,0.0,0.0,18,608.4,4394.0,304.2,9360.0,0
19.1,45,1.4,0.142,0.532,33.0,81.0,235.0,0.0,0.0,20,630.3000000000001,4488.5,382.0,7755.0,0
22.8,68,1.6,0.238,0.59,36.0,78.0,205.0,0.0,0.0,19,820.8000000000001,4674.0,433.2,7380.0,3
22.7,70,1.6,0.231,0.544,37.0,78.0,205.0,0.0,0.0,21,839.9,4653.5,476.7,7585.0,1
19.6,58,1.4,0.227,0.573,38.0,78.0,205.0,1.0,3.0,17,744.8000000000001,4018.0000000000005,333.20000000000005,7790.0,3
18.7,69,1.3,0.188,0.532,39.0,78.0,205.0,1.0,1.0,15,729.3,3833.5,280.5,7995.0,2
19.8,32,1.2,0.116,0.521,36.0,81.0,225.0,0.0,0.0,18,712.8000000000001,4455.0,356.40000000000003,8100.0,1
20.8,82,1.5,0.14,0.619,34.0,80.0,218.0,0.0,0.0,18,707.2,4534.400000000001,374.40000000000003,7412.0,0
13.5,52,0.9,0.089,0.471,35.0,80.0,218.0,0.0,0.0,20,472.5,2943.0,270.0,7630.0,0
7.9,47,0.6,0.089,0.508,36.0,80.0,218.0,0.0,0.0,16,284.40000000000003,1722.2,126.4,7848.0,0
30.4,69,2.0,0.264,0.556,34.0,77.0,200.0,0.0,0.0,17,1033.6,6080.0,516.8,6800.0,2
26.6,64,1.7,0.27,0.532,35.0,77.0,200.0,1.0,1.0,20,931.0,5320.0,532.0,7000.0,0
26.9,79,1.8,0.239,0.529,36.0,77.0,195.0,1.0,2.0,20,968.4,5245.5,538.0,7020.0,0
26.3,82,1.8,0.22,0.525,37.0,77.0,195.0,0.0,0.0,18,973.1,5128.5,473.40000000000003,7215.0,1
10.3,38,0.7,0.15,0.492,35.0,82.0,220.0,0.0,0.0,17,360.5,2266.0,175.10000000000002,7700.0,1
30.2,55,2.0,0.128,0.615,31.0,85.0,240.0,0.0,0.0,18,936.1999999999999,7248.0,543.6,7440.0,1
30.5,75,2.0,0.126,0.697,32.0,85.0,240.0,1.0,1.0,17,976.0,7320.0,518.5,7680.0,3
24.5,66,1.6,0.126,0.606,33.0,85.0,240.0,1.0,1.0,14,808.5,5880.0,343.0,7920.0,1
27.6,47,1.8,0.112,0.703,34.0,85.0,240.0,1.0,3.0,14,938.4000000000001,6624.0,386.40000000000003,8160.0,4
31.4,60,2.1,0.261,0.522,33.0,84.0,250.0,0.0,0.0,19,1036.2,7850.0,596.6,8250.0,0
34.4,78,2.2,0.242,0.55,34.0,84.0,250.0,0.0,0.0,20,1169.6,8600.0,688.0,8500.0,2
31.8,72,2.1,0.244,0.529,35.0,84.0,250.0,0.0,0.0,17,1113.0,7950.0,540.6,8750.0,2
25.4,64,1.7,0.213,0.578,36.0,84.0,250.0,1.0,2.0,15,914.4,6350.0,381.0,9000.0,3
32.6,79,2.2,0.221,0.564,33.0,79.0,240.0,0.0,0.0,20,1075.8,7824.0,652.0,7920.0,1
34.9,80,2.4,0.203,0.523,34.0,79.0,240.0,0.0,0.0,19,1186.6,8376.0,663.1,8160.0,0
33.4,81,2.3,0.178,0.538,35.0,79.0,240.0,1.0,1.0,17,1169.0,8016.0,567.8,8400.0,2
23.6,78,1.6,0.181,0.542,36.0,79.0,240.0,0.0,0.0,17,849.6,5664.0,401.20000000000005,8640.0,2
27.0,82,1.8,0.17,0.573,34.0,79.0,234.0,0.0,0.0,21,918.0,6318.0,567.0,7956.0,1
16.8,74,1.2,0.15,0.577,35.0,79.0,234.0,0.0,0.0,17,588.0,3931.2000000000003,285.6,8190.0,0
17.9,74,1.2,0.133,0.585,36.0,79.0,233.0,1.0,1.0,19,644.4,4170.7,340.09999999999997,8388.0,2
20.4,79,1.3,0.121,0.574,37.0,79.0,233.0,0.0,0.0,18,754.8,4753.2,367.2,8621.0,1
34.2,79,2.2,0.258,0.51,32.0,81.0,260.0,0.0,0.0,18,1094.4,8892.0,615.6,8320.0,1
32.4,71,2.1,0.24,0.538,33.0,81.0,260.0,0.0,0.0,20,1069.2,8424.0,648.0,8580.0,3
29.7,68,1.9,0.247,0.519,34.0,81.0,260.0,1.0,1.0,18,1009.8,7722.0,534.6,8840.0,1
24.5,73,1.6,0.28,0.49,35.0,81.0,260.0,1.0,3.0,17,857.5,6370.0,416.5,9100.0,1
24.4,58,1.6,0.115,0.543,31.0,79.0,220.0,0.0,0.0,20,756.4,5368.0,488.0,6820.0,0
20.2,80,1.4,0.148,0.605,34.0,83.0,250.0,0.0,0.0,16,686.8,5050.0,323.2,8500.0,1
29.4,68,2.2,0.263,0.555,32.0,74.0,185.0,0.0,0.0,19,940.8,5439.0,558.6,5920.0,3
28.7,68,2.2,0.242,0.539,33.0,74.0,185.0,0.0,0.0,21,947.1,5309.5,602.6999999999999,6105.0,3
27.5,72,2.1,0.211,0.546,34.0,74.0,185.0,1.0,3.0,17,935.0,5087.5,467.5,6290.0,6
25.2,63,1.9,0.204,0.514,35.0,74.0,185.0,1.0,3.0,15,882.0,4662.0,378.0,6475.0,2
19.4,72,1.3,0.136,0.683,35.0,82.0,245.0,0.0,0.0,17,679.0,4753.0,329.79999999999995,8575.0,5
18.9,60,1.2,0.123,0.622,36.0,82.0,245.0,0.0,0.0,17,680.4,4630.5,321.29999999999995,8820.0,4
14.9,27,1.0,0.108,0.598,37.0,82.0,245.0,1.0,5.0,18,551.3000000000001,3650.5,268.2,9065.0,1
31.5,82,2.4,0.166,0.549,33.0,81.0,230.0,0.0,0.0,17,1039.5,7245.0,535.5,7590.0,0
29.2,63,2.2,0.14,0.573,34.0,81.0,230.0,0.0,0.0,20,992.8,6716.0,584.0,7820.0,1
22.7,31,1.7,0.141,0.543,35.0,81.0,230.0,0.0,0.0,17,794.5,5221.0,385.9,8050.0,1
18.0,22,1.2,0.2,0.591,32.0,82.0,250.0,0.0,0.0,20,576.0,4500.0,360.0,8000.0,0
16.9,51,1.2,0.167,0.469,33.0,82.0,250.0,0.0,0.0,19,557.6999999999999,4225.0,321.09999999999997,8250.0,4
29.4,53,1.9,0.237,0.53,31.0,83.0,250.0,0.0,0.0,20,911.4,7350.0,588.0,7750.0,2
25.3,67,1.6,0.215,0.534,32.0,83.0,250.0,1.0,2.0,19,809.6,6325.0,480.7,8000.0,3
19.2,57,1.3,0.218,0.564,33.0,83.0,250.0,1.0,2.0,20,633.6,4800.0,384.0,8250.0,2
17.9,67,1.3,0.191,0.63,34.0,83.0,250.0,1.0,3.0,16,608.5999999999999,4475.0,286.4,8500.0,5
22.6,65,1.5,0.236,0.596,31.0,83.0,245.0,0.0,0.0,18,700.6,5537.0,406.8,7595.0,1
21.1,59,1.4,0.232,0.595,32.0,82.0,245.0,0.0,0.0,17,675.2,5169.5,358.70000000000005,7840.0,1
25.3,56,1.6,0.2,0.512,34.0,79.0,228.0,0.0,0.0,15,860.2,5768.400000000001,379.5,7752.0,1
20.8,78,1.4,0.129,0.544,35.0,79.0,228.0,0.0,0.0,22,728.0,4742.400000000001,457.6,7980.0,0
25.6,76,1.7,0.134,0.438,34.0,81.0,215.0,0.0,0.0,18,870.4000000000001,5504.0,460.8,7310.0,2
24.1,58,1.7,0.15,0.504,35.0,81.0,215.0,0.0,0.0,22,843.5,5181.5,530.2,7525.0,0
22.1,78,1.5,0.126,0.462,34.0,78.0,207.0,0.0,0.0,18,751.4000000000001,4574.700000000001,397.8,7038.0,0
28.2,76,1.8,0.257,0.489,32.0,81.0,266.0,0.0,0.0,17,902.4,7501.2,479.4,8512.0,2
27.5,63,2.0,0.162,0.552,34.0,79.0,226.0,0.0,0.0,17,935.0,6215.0,467.5,7684.0,4
29.9,76,2.2,0.145,0.574,35.0,79.0,226.0,1.0,1.0,20,1046.5,6757.4,598.0,7910.0,3
28.8,76,2.1,0.175,0.503,36.0,79.0,226.0,1.0,4.0,18,1036.8,6508.8,518.4,8136.0,2
7.6,50,0.5,0.151,0.585,35.0,79.0,215.0,0.0,0.0,20,266.0,1634.0,152.0,7525.0,0
20.1,75,1.4,0.173,0.531,36.0,79.0,215.0,0.0,0.0,19,723.6,4321.5,381.90000000000003,7740.0,0
17.1,82,1.2,0.234,0.505,34.0,81.0,240.0,0.0,0.0,20,581.4000000000001,4104.0,342.0,8160.0,0
20.5,81,1.5,0.221,0.515,35.0,81.0,240.0,0.0,0.0,18,717.5,4920.0,369.0,8400.0,1
21.5,76,1.6,0.19,0.523,36.0,81.0,240.0,0.0,0.0,17,774.0,5160.0,365.5,8640.0,0
8.3,29,0.6,0.273,0.554,34.0,73.0,185.0,0.0,0.0,22,282.20000000000005,1535.5000000000002,182.60000000000002,6290.0,0
16.6,54,1.1,0.132,0.516,34.0,80.0,245.0,0.0,0.0,19,564.4000000000001,4067.0000000000005,315.40000000000003,8330.0,1
37.7,77,2.4,0.303,0.649,29.0,80.0,250.0,0.0,0.0,17,1093.3000000000002,9425.0,640.9000000000001,7250.0,3
36.1,69,2.3,0.318,0.577,30.0,80.0,250.0,1.0,1.0,20,1083.0,9025.0,722.0,7500.0,0
35.6,76,2.3,0.305,0.588,31.0,80.0,250.0,1.0,3.0,19,1103.6000000000001,8900.0,676.4,7750.0,1
37.8,74,2.4,0.292,0.619,32.0,80.0,250.0,0.0,0.0,18,1209.6,9450.0,680.4,8000.0,0
38.7,77,2.4,0.318,0.561,30.0,80.0,235.0,0.0,0.0,18,1161.0,9094.5,696.6,7050.0,6
35.7,40,2.3,0.319,0.531,31.0,80.0,240.0,0.0,0.0,21,1106.7,8568.0,749.7,7440.0,5
35.1,72,2.2,0.291,0.53,32.0,80.0,240.0,1.0,6.0,17,1123.2,8424.0,596.7,7680.0,3
34.3,74,2.2,0.286,0.535,33.0,80.0,240.0,1.0,5.0,15,1131.8999999999999,8232.0,514.5,7920.0,1
32.0,79,2.0,0.224,0.597,30.0,83.0,235.0,0.0,0.0,17,960.0,7520.0,544.0,7050.0,1
35.4,44,2.2,0.282,0.548,31.0,83.0,235.0,1.0,1.0,17,1097.3999999999999,8319.0,601.8,7285.0,1
32.9,54,2.2,0.272,0.588,32.0,76.0,220.0,0.0,0.0,17,1052.8,7238.0,559.3,7040.0,3
31.8,62,2.1,0.338,0.534,33.0,76.0,220.0,1.0,1.0,17,1049.4,6996.0,540.6,7260.0,5
30.5,74,2.1,0.31,0.517,34.0,76.0,220.0,1.0,3.0,17,1037.0,6710.0,518.5,7480.0,2
29.9,60,2.0,0.289,0.508,35.0,76.0,220.0,1.0,5.0,17,1046.5,6578.0,508.29999999999995,7700.0,2
18.9,39,1.3,0.26,0.537,32.0,84.0,265.0,0.0,0.0,19,604.8,5008.5,359.09999999999997,8480.0,5
18.9,74,1.3,0.222,0.537,33.0,84.0,265.0,0.0,0.0,19,623.6999999999999,5008.5,359.09999999999997,8745.0,2
29.0,73,2.2,0.171,0.494,33.0,76.0,190.0,0.0,0.0,17,957.0,5510.0,493.0,6270.0,1
24.4,66,1.8,0.129,0.468,34.0,76.0,190.0,0.0,0.0,20,829.5999999999999,4636.0,488.0,6460.0,2
16.7,81,1.2,0.115,0.599,33.0,82.0,255.0,0.0,0.0,15,551.1,4258.5,250.5,8415.0,1
16.7,66,1.2,0.126,0.485,34.0,82.0,255.0,0.0,0.0,18,567.8,4258.5,300.59999999999997,8670.0,0
11.9,59,0.8,0.105,0.498,35.0,82.0,255.0,1.0,1.0,16,416.5,3034.5,190.4,8925.0,0
6.4,20,0.5,0.097,0.622,36.0,82.0,255.0,0.0,0.0,15,230.4,1632.0,96.0,9180.0,0
18.7,61,1.4,0.161,0.452,33.0,74.0,175.0,0.0,0.0,22,617.1,3272.5,411.4,5775.0,1
30.9,80,1.9,0.217,0.533,33.0,81.0,250.0,0.0,0.0,20,1019.6999999999999,7725.0,618.0,8250.0,2
28.7,66,1.8,0.208,0.508,34.0,81.0,250.0,0.0,0.0,18,975.8,7175.0,516.6,8500.0,0
18.0,78,1.1,0.175,0.573,35.0,81.0,250.0,1.0,2.0,17,630.0,4500.0,306.0,8750.0,1
12.6,68,0.8,0.191,0.571,36.0,81.0,250.0,0.0,0.0,17,453.59999999999997,3150.0,214.2,9000.0,0
3.7,33,0.3,0.094,0.406,34.0,78.0,225.0,0.0,0.0,20,125.80000000000001,832.5,74.0,7650.0,0
42.4,1,3.0,0.156,0.464,35.0,78.0,225.0,0.0,0.0,19,1484.0,9540.0,805.6,7875.0,0
25.0,79,1.8,0.167,0.578,32.0,80.0,250.0,0.0,0.0,19,800.0,6250.0,475.0,8000.0,1
24.5,81,1.7,0.18,0.526,33.0,80.0,250.0,0.0,0.0,21,808.5,6125.0,514.5,8250.0,1
18.2,76,1.3,0.164,0.582,34.0,80.0,250.0,1.0,1.0,17,618.8,4550.0,309.4,8500.0,2
19.5,62,1.3,0.115,0.474,29.0,82.0,270.0,0.0,0.0,15,565.5,5265.0,292.5,7830.0,1
16.9,68,1.1,0.136,0.467,30.0,82.0,270.0,1.0,2.0,20,506.99999999999994,4563.0,338.0,8100.0,1
14.6,37,1.0,0.103,0.529,31.0,82.0,270.0,1.0,1.0,17,452.59999999999997,3942.0,248.2,8370.0,0
18.4,20,1.3,0.196,0.506,31.0,75.0,194.0,0.0,0.0,18,570.4,3569.6,331.2,6014.0,2
14.9,66,1.1,0.2,0.558,32.0,75.0,194.0,1.0,1.0,19,476.8,2890.6,283.1,6208.0,5
15.9,68,1.2,0.174,0.545,33.0,75.0,194.0,1.0,2.0,20,524.7,3084.6,318.0,6402.0,2
27.2,55,2.0,0.138,0.508,34.0,75.0,172.0,0.0,0.0,15,924.8,4678.4,408.0,5848.0,0
18.9,81,1.4,0.129,0.507,35.0,75.0,172.0,1.0,1.0,19,661.5,3250.7999999999997,359.09999999999997,6020.0,0
15.8,55,1.1,0.162,0.477,32.0,75.0,201.0,0.0,0.0,17,505.6,3175.8,268.6,6432.0,2
25.0,53,1.7,0.167,0.502,30.0,83.0,275.0,0.0,0.0,21,750.0,6875.0,525.0,8250.0,1
23.7,73,1.6,0.186,0.506,31.0,83.0,270.0,1.0,1.0,21,734.6999999999999,6399.0,497.7,8370.0,1
26.4,76,1.8,0.163,0.55,32.0,83.0,275.0,1.0,1.0,17,844.8,7260.0,448.79999999999995,8800.0,3
18.1,70,1.3,0.15,0.588,33.0,83.0,275.0,1.0,1.0,17,597.3000000000001,4977.5,307.70000000000005,9075.0,2
11.3,61,0.8,0.119,0.582,34.0,82.0,235.0,0.0,0.0,19,384.20000000000005,2655.5,214.70000000000002,7990.0,1
13.0,72,1.0,0.123,0.536,35.0,82.0,235.0,0.0,0.0,21,455.0,3055.0,273.0,8225.0,2
24.8,74,1.8,0.2,0.507,31.0,73.0,195.0,0.0,0.0,19,768.8000000000001,4836.0,471.2,6045.0,4
29.1,68,2.0,0.243,0.512,32.0,73.0,198.0,0.0,0.0,22,931.2,5761.8,640.2,6336.0,6
11.8,20,0.8,0.16,0.666,33.0,80.0,215.0,0.0,0.0,17,389.40000000000003,2537.0,200.60000000000002,7095.0,0
11.7,57,0.8,0.153,0.565,34.0,80.0,215.0,0.0,0.0,20,397.79999999999995,2515.5,234.0,7310.0,0
9.7,48,0.7,0.156,0.58,35.0,80.0,218.0,0.0,0.0,19,339.5,2114.6,184.29999999999998,7630.0,0
33.9,71,2.5,0.136,0.653,33.0,79.0,212.0,0.0,0.0,21,1118.7,7186.799999999999,711.9,6996.0,4
32.2,75,2.4,0.139,0.699,34.0,79.0,212.0,0.0,0.0,21,1094.8000000000002,6826.400000000001,676.2,7208.0,0
30.0,80,2.2,0.132,0.577,35.0,79.0,212.0,1.0,4.0,19,1050.0,6360.0,570.0,7420.0,3
26.2,67,1.9,0.147,0.635,36.0,79.0,212.0,0.0,0.0,18,943.1999999999999,5554.4,471.59999999999997,7632.0,1
14.2,46,1.0,0.137,0.523,34.0,80.0,235.0,0.0,0.0,17,482.79999999999995,3337.0,241.39999999999998,7990.0,3
16.0,62,1.0,0.141,0.488,35.0,80.0,235.0,0.0,0.0,17,560.0,3760.0,272.0,8225.0,2
7.0,37,0.4,0.131,0.434,36.0,80.0,235.0,1.0,3.0,17,252.0,1645.0,119.0,8460.0,0
8.1,16,0.5,0.13,0.524,37.0,80.0,235.0,1.0,2.0,15,299.7,1903.5,121.5,8695.0,0
33.8,71,2.2,0.241,0.6,28.0,83.0,265.0,0.0,0.0,20,946.3999999999999,8957.0,676.0,7420.0,3
29.8,41,1.9,0.232,0.596,29.0,83.0,275.0,0.0,0.0,20,864.2,8195.0,596.0,7975.0,3
32.1,71,2.1,0.184,0.604,30.0,83.0,265.0,1.0,3.0,20,963.0,8506.5,642.0,7950.0,1
29.7,74,1.9,0.19,0.627,31.0,83.0,265.0,1.0,3.0,18,920.6999999999999,7870.5,534.6,8215.0,0
14.7,19,1.0,0.219,0.422,31.0,75.0,200.0,0.0,0.0,22,455.7,2940.0,323.4,6200.0,0
26.0,76,1.8,0.161,0.551,28.0,79.0,175.0,0.0,0.0,20,728.0,4550.0,520.0,4900.0,0
18.8,78,1.4,0.159,0.529,29.0,79.0,192.0,0.0,0.0,19,545.2,3609.6000000000004,357.2,5568.0,0
19.5,78,1.4,0.14,0.581,30.0,79.0,192.0,0.0,0.0,20,585.0,3744.0,390.0,5760.0,3
17.7,76,1.3,0.132,0.568,31.0,79.0,192.0,0.0,0.0,17,548.6999999999999,3398.3999999999996,300.9,5952.0,1
20.4,40,1.4,0.195,0.517,31.0,75.0,192.0,0.0,0.0,16,632.4,3916.7999999999997,326.4,5952.0,0
22.2,76,1.5,0.175,0.559,32.0,75.0,192.0,0.0,0.0,17,710.4,4262.4,377.4,6144.0,5
20.0,64,1.4,0.168,0.559,33.0,75.0,185.0,0.0,0.0,17,660.0,3700.0,340.0,6105.0,2
16.7,65,1.1,0.191,0.549,34.0,75.0,185.0,1.0,5.0,15,567.8,3089.5,250.5,6290.0,3
35.1,63,2.4,0.22,0.517,29.0,81.0,220.0,0.0,0.0,20,1017.9000000000001,7722.0,702.0,6380.0,5
33.6,72,2.4,0.192,0.561,30.0,81.0,220.0,0.0,0.0,17,1008.0,7392.0,571.2,6600.0,4
32.4,74,2.3,0.168,0.549,31.0,81.0,220.0,1.0,5.0,17,1004.4,7128.0,550.8,6820.0,2
26.5,56,1.9,0.141,0.47,32.0,81.0,220.0,1.0,4.0,16,848.0,5830.0,424.0,7040.0,1
32.4,63,2.2,0.133,0.57,30.0,78.0,207.0,0.0,0.0,15,972.0,6706.799999999999,486.0,6210.0,0
26.9,77,1.9,0.131,0.553,31.0,78.0,215.0,0.0,0.0,19,833.9,5783.5,511.09999999999997,6665.0,2
26.6,65,1.8,0.117,0.565,32.0,78.0,215.0,0.0,0.0,20,851.2,5719.0,532.0,6880.0,1
26.3,76,1.8,0.111,0.624,33.0,78.0,215.0,1.0,2.0,17,867.9,5654.5,447.1,7095.0,2
19.9,69,1.4,0.189,0.552,29.0,81.0,235.0,0.0,0.0,20,577.0999999999999,4676.5,398.0,6815.0,2
21.0,64,1.5,0.181,0.512,30.0,81.0,235.0,0.0,0.0,19,630.0,4935.0,399.0,7050.0,2
15.7,53,1.1,0.189,0.517,31.0,81.0,235.0,1.0,2.0,19,486.7,3689.5,298.3,7285.0,1
35.0,73,2.2,0.293,0.532,29.0,82.0,289.0,0.0,0.0,22,1015.0,10115.0,770.0,8381.0,2
30.6,65,1.9,0.265,0.5,30.0,82.0,289.0,0.0,0.0,22,918.0,8843.4,673.2,8670.0,3
23.3,47,1.5,0.24,0.507,31.0,82.0,289.0,1.0,2.0,16,722.3000000000001,6733.7,372.8,8959.0,2
14.1,66,0.9,0.254,0.526,32.0,82.0,289.0,1.0,3.0,17,451.2,4074.9,239.7,9248.0,0
35.5,77,2.2,0.241,0.463,28.0,81.0,225.0,0.0,0.0,20,994.0,7987.5,710.0,6300.0,0
27.7,83,1.8,0.242,0.467,29.0,81.0,225.0,0.0,0.0,20,803.3,6232.5,554.0,6525.0,0
16.0,55,1.0,0.221,0.439,30.0,81.0,225.0,0.0,0.0,20,480.0,3600.0,320.0,6750.0,0
32.7,74,2.2,0.213,0.527,28.0,78.0,220.0,0.0,0.0,18,915.6000000000001,7194.000000000001,588.6,6160.0,2
29.7,70,2.0,0.188,0.538,29.0,78.0,225.0,0.0,0.0,20,861.3,6682.5,594.0,6525.0,2
30.7,77,2.1,0.177,0.542,30.0,78.0,225.0,1.0,2.0,19,921.0,6907.5,583.3,6750.0,4
29.0,41,1.9,0.143,0.484,31.0,78.0,225.0,1.0,2.0,18,899.0,6525.0,522.0,6975.0,1
14.5,68,1.0,0.159,0.524,28.0,81.0,205.0,0.0,0.0,19,406.0,2972.5,275.5,5740.0,1
32.0,68,2.1,0.197,0.515,32.0,72.0,190.0,0.0,0.0,18,1024.0,6080.0,576.0,6080.0,5
22.3,63,1.5,0.195,0.503,33.0,72.0,190.0,1.0,1.0,21,735.9,4237.0,468.3,6270.0,4
26.6,39,1.8,0.163,0.464,34.0,72.0,190.0,1.0,5.0,16,904.4000000000001,5054.0,425.6,6460.0,3
27.3,75,1.8,0.156,0.544,35.0,72.0,190.0,1.0,4.0,17,955.5,5187.0,464.1,6650.0,2
23.2,55,1.6,0.194,0.531,32.0,76.0,213.0,0.0,0.0,18,742.4,4941.599999999999,417.59999999999997,6816.0,3
26.2,63,1.8,0.162,0.528,33.0,76.0,213.0,0.0,0.0,20,864.6,5580.599999999999,524.0,7029.0,4
25.3,64,1.8,0.167,0.505,34.0,76.0,213.0,1.0,3.0,18,860.2,5388.900000000001,455.40000000000003,7242.0,3
27.0,71,1.8,0.178,0.493,35.0,76.0,213.0,1.0,4.0,17,945.0,5751.0,459.0,7455.0,1
32.0,68,2.1,0.243,0.553,31.0,79.0,197.0,0.0,0.0,21,992.0,6304.0,672.0,6107.0,5
33.4,39,2.3,0.262,0.549,32.0,79.0,204.0,0.0,0.0,19,1068.8,6813.599999999999,634.6,6528.0,3
5.2,2,0.4,0.296,0.5,30.0,79.0,205.0,0.0,0.0,17,156.0,1066.0,88.4,6150.0,0
14.9,61,1.1,0.159,0.503,32.0,79.0,195.0,0.0,0.0,17,476.8,2905.5,253.3,6240.0,0
15.7,41,1.2,0.167,0.523,31.0,75.0,210.0,0.0,0.0,18,486.7,3297.0,282.59999999999997,6510.0,3
18.9,79,1.4,0.191,0.55,32.0,75.0,205.0,1.0,1.0,20,604.8,3874.4999999999995,378.0,6560.0,4
16.1,44,1.2,0.167,0.496,33.0,75.0,205.0,1.0,3.0,18,531.3000000000001,3300.5000000000005,289.8,6765.0,2
27.7,65,2.0,0.145,0.527,31.0,83.0,267.0,0.0,0.0,20,858.6999999999999,7395.9,554.0,8277.0,1
24.4,26,1.8,0.182,0.58,32.0,83.0,267.0,0.0,0.0,20,780.8,6514.799999999999,488.0,8544.0,0
9.4,53,0.7,0.143,0.473,33.0,83.0,273.0,1.0,1.0,20,310.2,2566.2000000000003,188.0,9009.0,0
35.4,77,2.4,0.173,0.59,28.0,80.0,220.0,0.0,0.0,20,991.1999999999999,7788.0,708.0,6160.0,0
35.7,82,2.4,0.163,0.539,29.0,80.0,215.0,0.0,0.0,20,1035.3000000000002,7675.500000000001,714.0,6235.0,1
35.3,81,2.4,0.156,0.551,31.0,80.0,215.0,0.0,0.0,20,1094.3,7589.499999999999,706.0,6665.0,0
34.7,80,2.3,0.14,0.548,32.0,80.0,215.0,1.0,1.0,16,1110.4,7460.500000000001,555.2,6880.0,2
26.4,67,1.7,0.123,0.61,29.0,84.0,260.0,0.0,0.0,15,765.5999999999999,6864.0,396.0,7540.0,1
23.6,67,1.5,0.131,0.565,30.0,84.0,260.0,0.0,0.0,19,708.0,6136.0,448.40000000000003,7800.0,6
20.7,70,1.3,0.115,0.623,31.0,84.0,260.0,1.0,1.0,20,641.6999999999999,5382.0,414.0,8060.0,5
21.6,27,1.4,0.104,0.46,32.0,84.0,260.0,1.0,6.0,18,691.2,5616.0,388.8,8320.0,1
